Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WSeasonTeamID,LSeasonTeamID,WTeamName,LTeamName,WSeedRaw,LSeedRaw,WSeed,LSeed,Round
2012,145,1326,77,1393,70,N,0,2012_1326,2012_1393,Ohio St,Syracuse,W02,W01,2,1,4.0
2012,146,1242,80,1314,67,N,0,2012_1242,2012_1314,Kansas,North Carolina,X02,X01,2,1,4.0
2012,146,1246,82,1124,70,N,0,2012_1246,2012_1124,Kentucky,Baylor,Y01,Y03,1,3,4.0
2012,152,1242,64,1326,62,N,0,2012_1242,2012_1326,Kansas,Ohio St,X02,W02,2,2,5.0
2012,152,1246,69,1257,61,N,0,2012_1246,2012_1257,Kentucky,Louisville,Y01,Z04,1,4,5.0
2012,154,1246,67,1242,59,N,0,2012_1246,2012_1242,Kentucky,Kansas,Y01,X02,1,2,6.0
2013,136,1112,81,1125,64,N,0,2013_1112,2013_1125,Arizona,Belmont,Z06,Z11,6,11,1.0
2013,136,1139,68,1137,56,N,0,2013_1139,2013_1137,Butler,Bucknell,W06,W11,6,11,1.0
2013,136,1143,64,1424,61,N,0,2013_1143,2013_1424,California,UNLV,W12,W05,12,5,1.0
2013,136,1161,84,1281,72,N,0,2013_1161,2013_1281,Colorado St,Missouri,Y08,Y09,8,9,1.0
2013,136,1211,64,1380,58,N,0,2013_1211,2013_1380,Gonzaga,Southern Univ,Z01,Z16,1,16,1.0
2013,136,1217,68,1307,62,N,0,2013_1217,2013_1307,Harvard,New Mexico,Z14,Z03,14,3,1.0
2013,136,1257,79,1299,48,N,0,2013_1257,2013_1299,Louisville,NC A&T,Y01,Y16b,1,16,1.0
2013,136,1266,59,1172,58,N,0,2013_1266,2013_1172,Marquette,Davidson,W03,W14,3,14,1.0
2013,136,1272,54,1388,52,N,0,2013_1272,2013_1388,Memphis,St Mary's CA,Y06,Y11b,6,11,1.0
2013,136,1276,71,1355,56,N,0,2013_1276,2013_1355,Michigan,S Dakota St,X04,X13,4,13,1.0
2013,136,1277,65,1434,54,N,0,2013_1277,2013_1434,Michigan St,Valparaiso,Y03,Y14,3,14,1.0
2013,136,1332,68,1329,55,N,0,2013_1332,2013_1329,Oregon,Oklahoma St,Y12,Y05,12,5,1.0
2013,136,1387,64,1308,44,N,0,2013_1387,2013_1308,St Louis,New Mexico St,Y04,Y13,4,13,1.0
2013,136,1393,81,1285,34,N,0,2013_1393,2013_1285,Syracuse,Montana,W04,W13,4,13,1.0
2013,136,1433,88,1103,42,N,0,2013_1433,2013_1103,VCU,Akron,X05,X12,5,12,1.0
2013,136,1455,73,1338,55,N,0,2013_1455,2013_1338,Wichita St,Pittsburgh,Z09,Z08,9,8,1.0
2013,137,1166,67,1153,63,N,0,2013_1166,2013_1153,Creighton,Cincinnati,Y07,Y10,7,10,1.0
2013,137,1181,73,1107,61,N,0,2013_1181,2013_1107,Duke,SUNY Albany,Y02,Y15,2,15,1.0
2013,137,1195,78,1207,68,N,0,2013_1195,2013_1207,FL Gulf Coast,Georgetown,X15,X02,15,2,1.0
2013,137,1196,79,1322,47,N,0,2013_1196,2013_1322,Florida,Northwestern LA,X03,X14,3,14,1.0
2013,137,1228,57,1160,49,N,0,2013_1228,2013_1160,Illinois,Colorado,W07,W10,7,10,1.0
2013,137,1231,83,1241,62,N,0,2013_1231,2013_1241,Indiana,James Madison,W01,W16a,1,16,1.0
2013,137,1235,76,1323,58,N,0,2013_1235,2013_1323,Iowa St,Notre Dame,Z10,Z07,10,7,1.0
2013,137,1242,64,1443,57,N,0,2013_1242,2013_1443,Kansas,WKU,X01,X16,1,16,1.0
2013,137,1247,63,1243,61,N,0,2013_1247,2013_1243,La Salle,Kansas St,Z13b,Z04,13,4,1.0
2013,137,1274,78,1334,49,N,0,2013_1274,2013_1334,Miami FL,Pacific,W02,W15,2,15,1.0
2013,137,1278,83,1417,63,N,0,2013_1278,2013_1417,Minnesota,UCLA,X11,X06,11,6,1.0
2013,137,1279,57,1458,46,N,0,2013_1279,2013_1458,Mississippi,Wisconsin,Z12,Z05,12,5,1.0
2013,137,1314,78,1437,71,N,0,2013_1314,2013_1437,North Carolina,Villanova,X08,X09,8,9,1.0
2013,137,1326,95,1233,70,N,0,2013_1326,2013_1233,Ohio St,Iona,Z02,Z15,2,15,1.0
2013,137,1361,70,1328,55,N,0,2013_1361,2013_1328,San Diego St,Oklahoma,X07,X10,7,10,1.0
2013,137,1396,76,1301,72,N,0,2013_1396,2013_1301,Temple,NC State,W09,W08,9,8,1.0
2013,138,1112,74,1217,51,N,0,2013_1112,2013_1217,Arizona,Harvard,Z06,Z14,6,14,2.0
2013,138,1257,82,1161,56,N,0,2013_1257,2013_1161,Louisville,Colorado St,Y01,Y08,1,8,2.0
2013,138,1266,74,1139,72,N,0,2013_1266,2013_1139,Marquette,Butler,W03,W06,3,6,2.0
2013,138,1276,78,1433,53,N,0,2013_1276,2013_1433,Michigan,VCU,X04,X05,4,5,2.0
2013,138,1277,70,1272,48,N,0,2013_1277,2013_1272,Michigan St,Memphis,Y03,Y06,3,6,2.0
2013,138,1332,74,1387,57,N,0,2013_1332,2013_1387,Oregon,St Louis,Y12,Y04,12,4,2.0
2013,138,1393,66,1143,60,N,0,2013_1393,2013_1143,Syracuse,California,W04,W12,4,12,2.0
2013,138,1455,76,1211,70,N,0,2013_1455,2013_1211,Wichita St,Gonzaga,Z09,Z01,9,1,2.0
2013,139,1181,66,1166,50,N,0,2013_1181,2013_1166,Duke,Creighton,Y02,Y07,2,7,2.0
2013,139,1195,81,1361,71,N,0,2013_1195,2013_1361,FL Gulf Coast,San Diego St,X15,X07,15,7,2.0
2013,139,1196,78,1278,64,N,0,2013_1196,2013_1278,Florida,Minnesota,X03,X11,3,11,2.0
2013,139,1231,58,1396,52,N,0,2013_1231,2013_1396,Indiana,Temple,W01,W09,1,9,2.0
2013,139,1242,70,1314,58,N,0,2013_1242,2013_1314,Kansas,North Carolina,X01,X08,1,8,2.0
2013,139,1247,76,1279,74,N,0,2013_1247,2013_1279,La Salle,Mississippi,Z13b,Z12,13,12,2.0
2013,139,1274,63,1228,59,N,0,2013_1274,2013_1228,Miami FL,Illinois,W02,W07,2,7,2.0
2013,139,1326,78,1235,75,N,0,2013_1326,2013_1235,Ohio St,Iowa St,Z02,Z10,2,10,2.0
2013,143,1266,71,1274,61,N,0,2013_1266,2013_1274,Marquette,Miami FL,W03,W02,3,2,3.0
2013,143,1326,73,1112,70,N,0,2013_1326,2013_1112,Ohio St,Arizona,Z02,Z06,2,6,3.0
2013,143,1393,61,1231,50,N,0,2013_1393,2013_1231,Syracuse,Indiana,W04,W01,4,1,3.0
2013,143,1455,72,1247,58,N,0,2013_1455,2013_1247,Wichita St,La Salle,Z09,Z13b,9,13,3.0
2013,144,1181,71,1277,61,N,0,2013_1181,2013_1277,Duke,Michigan St,Y02,Y03,2,3,3.0
2013,144,1196,62,1195,50,N,0,2013_1196,2013_1195,Florida,FL Gulf Coast,X03,X15,3,15,3.0
2013,144,1257,77,1332,69,N,0,2013_1257,2013_1332,Louisville,Oregon,Y01,Y12,1,12,3.0
2013,144,1276,87,1242,85,N,1,2013_1276,2013_1242,Michigan,Kansas,X04,X01,4,1,3.0
2013,145,1393,55,1266,39,N,0,2013_1393,2013_1266,Syracuse,Marquette,W04,W03,4,3,4.0
2013,145,1455,70,1326,66,N,0,2013_1455,2013_1326,Wichita St,Ohio St,Z09,Z02,9,2,4.0
2013,146,1257,85,1181,63,N,0,2013_1257,2013_1181,Louisville,Duke,Y01,Y02,1,2,4.0
2013,146,1276,79,1196,59,N,0,2013_1276,2013_1196,Michigan,Florida,X04,X03,4,3,4.0
2013,152,1257,72,1455,68,N,0,2013_1257,2013_1455,Louisville,Wichita St,Y01,Z09,1,9,5.0
2013,152,1276,61,1393,56,N,0,2013_1276,2013_1393,Michigan,Syracuse,X04,W04,4,4,5.0
2013,154,1257,82,1276,76,N,0,2013_1257,2013_1276,Louisville,Michigan,Y01,X04,1,4,6.0
2014,136,1163,89,1386,81,N,1,2014_1163,2014_1386,Connecticut,St Joseph's PA,W07,W10,7,10,1.0
2014,136,1173,60,1326,59,N,0,2014_1173,2014_1326,Dayton,Ohio St,X11,X06,11,6,1.0
2014,136,1196,67,1107,55,N,0,2014_1196,2014_1107,Florida,SUNY Albany,X01,X16a,1,16,1.0
2014,136,1217,61,1153,57,N,0,2014_1217,2014_1153,Harvard,Cincinnati,W12,W05,12,5,1.0
2014,136,1257,71,1264,64,N,0,2014_1257,2014_1264,Louisville,Manhattan,Y04,Y13,4,13,1.0
2014,136,1276,57,1459,40,N,0,2014_1276,2014_1459,Michigan,Wofford,Y02,Y15,2,15,1.0
2014,136,1277,93,1174,78,N,0,2014_1277,2014_1174,Michigan St,Delaware,W04,W13,4,13,1.0
2014,136,1295,80,1328,75,N,1,2014_1295,2014_1328,N Dakota St,Oklahoma,Z12,Z05,12,5,1.0
2014,136,1332,87,1140,68,N,0,2014_1332,2014_1140,Oregon,BYU,Z07,Z10,7,10,1.0
2014,136,1338,77,1160,48,N,0,2014_1338,2014_1160,Pittsburgh,Colorado,X09,X08,9,8,1.0
2014,136,1361,73,1308,69,N,1,2014_1361,2014_1308,San Diego St,New Mexico St,Z04,Z13,4,13,1.0
2014,136,1387,83,1301,80,N,1,2014_1387,2014_1301,St Louis,NC State,Y05,Y12a,5,12,1.0
2014,136,1393,77,1444,53,N,0,2014_1393,2014_1444,Syracuse,W Michigan,X03,X14,3,14,1.0
2014,136,1400,87,1113,85,N,0,2014_1400,2014_1113,Texas,Arizona St,Y07,Y10,7,10,1.0
2014,136,1437,73,1454,53,N,0,2014_1437,2014_1454,Villanova,WI Milwaukee,W02,W15,2,15,1.0
2014,136,1458,75,1110,35,N,0,2014_1458,2014_1110,Wisconsin,American Univ,Z02,Z15,2,15,1.0
2014,137,1112,68,1451,59,N,0,2014_1112,2014_1451,Arizona,Weber St,Z01,Z16,1,16,1.0
2014,137,1124,74,1304,60,N,0,2014_1124,2014_1304,Baylor,Nebraska,Z06,Z11,6,11,1.0
2014,137,1166,76,1418,66,N,0,2014_1166,2014_1418,Creighton,Louisiana,Z03,Z14,3,14,1.0
2014,137,1211,85,1329,77,N,0,2014_1211,2014_1329,Gonzaga,Oklahoma St,Z08,Z09,8,9,1.0
2014,137,1235,93,1300,75,N,0,2014_1235,2014_1300,Iowa St,NC Central,W03,W14,3,14,1.0
2014,137,1242,80,1184,69,N,0,2014_1242,2014_1184,Kansas,E Kentucky,X02,X15,2,15,1.0
2014,137,1246,56,1243,49,N,0,2014_1246,2014_1243,Kentucky,Kansas St,Y08,Y09,8,9,1.0
2014,137,1272,71,1203,66,N,0,2014_1272,2014_1203,Memphis,G Washington,W08,W09,8,9,1.0
2014,137,1273,78,1181,71,N,0,2014_1273,2014_1181,Mercer,Duke,Y14,Y03,14,3,1.0
2014,137,1314,79,1344,77,N,0,2014_1314,2014_1344,North Carolina,Providence,W06,W11,6,11,1.0
2014,137,1372,77,1433,75,N,1,2014_1372,2014_1433,SF Austin,VCU,X12,X05,12,5,1.0
2014,137,1390,58,1307,53,N,0,2014_1390,2014_1307,Stanford,New Mexico,X10,X07,10,7,1.0
2014,137,1397,86,1269,67,N,0,2014_1397,2014_1269,Tennessee,Massachusetts,Y11b,Y06,11,6,1.0
2014,137,1417,76,1409,59,N,0,2014_1417,2014_1409,UCLA,Tulsa,X04,X13,4,13,1.0
2014,137,1438,70,1157,59,N,0,2014_1438,2014_1157,Virginia,Coastal Car,W01,W16,1,16,1.0
2014,137,1455,64,1142,37,N,0,2014_1455,2014_1142,Wichita St,Cal Poly,Y01,Y16a,1,16,1.0
2014,138,1163,77,1437,65,N,0,2014_1163,2014_1437,Connecticut,Villanova,W07,W02,7,2,2.0
2014,138,1173,55,1393,53,N,0,2014_1173,2014_1393,Dayton,Syracuse,X11,X03,11,3,2.0
2014,138,1196,61,1338,45,N,0,2014_1196,2014_1338,Florida,Pittsburgh,X01,X09,1,9,2.0
2014,138,1257,66,1387,51,N,0,2014_1257,2014_1387,Louisville,St Louis,Y04,Y05,4,5,2.0
2014,138,1276,79,1400,65,N,0,2014_1276,2014_1400,Michigan,Texas,Y02,Y07,2,7,2.0
2014,138,1277,80,1217,73,N,0,2014_1277,2014_1217,Michigan St,Harvard,W04,W12,4,12,2.0
2014,138,1361,63,1295,44,N,0,2014_1361,2014_1295,San Diego St,N Dakota St,Z04,Z12,4,12,2.0
2014,138,1458,85,1332,77,N,0,2014_1458,2014_1332,Wisconsin,Oregon,Z02,Z07,2,7,2.0
2014,139,1112,84,1211,61,N,0,2014_1112,2014_1211,Arizona,Gonzaga,Z01,Z08,1,8,2.0
2014,139,1124,85,1166,55,N,0,2014_1124,2014_1166,Baylor,Creighton,Z06,Z03,6,3,2.0
2014,139,1235,85,1314,83,N,0,2014_1235,2014_1314,Iowa St,North Carolina,W03,W06,3,6,2.0
2014,139,1246,78,1455,76,N,0,2014_1246,2014_1455,Kentucky,Wichita St,Y08,Y01,8,1,2.0
2014,139,1390,60,1242,57,N,0,2014_1390,2014_1242,Stanford,Kansas,X10,X02,10,2,2.0
2014,139,1397,83,1273,63,N,0,2014_1397,2014_1273,Tennessee,Mercer,Y11b,Y14,11,14,2.0
2014,139,1417,77,1372,60,N,0,2014_1417,2014_1372,UCLA,SF Austin,X04,X12,4,12,2.0
2014,139,1438,78,1272,60,N,0,2014_1438,2014_1272,Virginia,Memphis,W01,W08,1,8,2.0
2014,143,1112,70,1361,64,N,0,2014_1112,2014_1361,Arizona,San Diego St,Z01,Z04,1,4,3.0
2014,143,1173,82,1390,72,N,0,2014_1173,2014_1390,Dayton,Stanford,X11,X10,11,10,3.0
2014,143,1196,79,1417,68,N,0,2014_1196,2014_1417,Florida,UCLA,X01,X04,1,4,3.0
2014,143,1458,69,1124,52,N,0,2014_1458,2014_1124,Wisconsin,Baylor,Z02,Z06,2,6,3.0
2014,144,1163,81,1235,76,N,0,2014_1163,2014_1235,Connecticut,Iowa St,W07,W03,7,3,3.0
2014,144,1246,74,1257,69,N,0,2014_1246,2014_1257,Kentucky,Louisville,Y08,Y04,8,4,3.0
2014,144,1276,73,1397,71,N,0,2014_1276,2014_1397,Michigan,Tennessee,Y02,Y11b,2,11,3.0
2014,144,1277,61,1438,59,N,0,2014_1277,2014_1438,Michigan St,Virginia,W04,W01,4,1,3.0
2014,145,1196,62,1173,52,N,0,2014_1196,2014_1173,Florida,Dayton,X01,X11,1,11,4.0
2014,145,1458,64,1112,63,N,1,2014_1458,2014_1112,Wisconsin,Arizona,Z02,Z01,2,1,4.0
2014,146,1163,60,1277,54,N,0,2014_1163,2014_1277,Connecticut,Michigan St,W07,W04,7,4,4.0
2014,146,1246,75,1276,72,N,0,2014_1246,2014_1276,Kentucky,Michigan,Y08,Y02,8,2,4.0
2014,152,1163,63,1196,53,N,0,2014_1163,2014_1196,Connecticut,Florida,W07,X01,7,1,5.0
2014,152,1246,74,1458,73,N,0,2014_1246,2014_1458,Kentucky,Wisconsin,Y08,Z02,8,2,5.0
2014,154,1163,60,1246,54,N,0,2014_1163,2014_1246,Connecticut,Kentucky,W07,Y08,7,8,6.0
2015,136,1112,93,1411,72,N,0,2015_1112,2015_1411,Arizona,TX Southern,Z02,Z15,2,15,1.0
2015,136,1116,56,1459,53,N,0,2015_1116,2015_1459,Arkansas,Wofford,Z05,Z12,5,12,1.0
2015,136,1139,56,1400,48,N,0,2015_1139,2015_1400,Butler,Texas,Y06,Y11,6,11,1.0
2015,136,1153,66,1345,65,N,1,2015_1153,2015_1345,Cincinnati,Purdue,Y08,Y09,8,9,1.0
2015,136,1207,84,1186,74,N,0,2015_1207,2015_1186,Georgetown,E Washington,X04,X13,4,13,1.0
2015,136,1209,57,1124,56,N,0,2015_1209,2015_1124,Georgia St,Baylor,Z14,Z03,14,3,1.0
2015,136,1246,79,1214,56,N,0,2015_1246,2015_1214,Kentucky,Hampton,Y01,Y16a,1,16,1.0
2015,136,1301,66,1261,65,N,0,2015_1301,2015_1261,NC State,LSU,W08,W09,8,9,1.0
2015,136,1314,67,1217,65,N,0,2015_1314,2015_1217,North Carolina,Harvard,Z04,Z13,4,13,1.0
2015,136,1323,69,1318,65,N,0,2015_1323,2015_1318,Notre Dame,Northeastern,Y03,Y14,3,14,1.0
2015,136,1326,75,1433,72,N,1,2015_1326,2015_1433,Ohio St,VCU,Z10,Z07,10,7,1.0
2015,136,1412,60,1235,59,N,0,2015_1412,2015_1235,UAB,Iowa St,X14,X03,14,3,1.0
2015,136,1417,60,1374,59,N,0,2015_1417,2015_1374,UCLA,SMU,X11,X06,11,6,1.0
2015,136,1428,57,1372,50,N,0,2015_1428,2015_1372,Utah,SF Austin,X05,X12,5,12,1.0
2015,136,1437,93,1248,52,N,0,2015_1437,2015_1248,Villanova,Lafayette,W01,W16,1,16,1.0
2015,136,1462,76,1279,57,N,0,2015_1462,2015_1279,Xavier,Mississippi,Z06,Z11b,6,11,1.0
2015,137,1173,66,1344,53,N,0,2015_1173,2015_1344,Dayton,Providence,W11b,W06,11,6,1.0
2015,137,1181,85,1352,56,N,0,2015_1181,2015_1352,Duke,Robert Morris,X01,X16b,1,16,1.0
2015,137,1211,86,1295,76,N,0,2015_1211,2015_1295,Gonzaga,N Dakota St,X02,X15,2,15,1.0
2015,137,1234,83,1172,52,N,0,2015_1234,2015_1172,Iowa,Davidson,X07,X10,7,10,1.0
2015,137,1242,75,1308,56,N,0,2015_1242,2015_1308,Kansas,New Mexico St,Y02,Y15,2,15,1.0
2015,137,1257,57,1414,55,N,0,2015_1257,2015_1414,Louisville,UC Irvine,W04,W13,4,13,1.0
2015,137,1268,65,1434,62,N,0,2015_1268,2015_1434,Maryland,Valparaiso,Y04,Y13,4,13,1.0
2015,137,1277,70,1208,63,N,0,2015_1277,2015_1208,Michigan St,Georgia,W07,W10,7,10,1.0
2015,137,1320,71,1461,54,N,0,2015_1320,2015_1461,Northern Iowa,Wyoming,W05,W12,5,12,1.0
2015,137,1328,69,1107,60,N,0,2015_1328,2015_1107,Oklahoma,SUNY Albany,W03,W14,3,14,1.0
2015,137,1332,79,1329,73,N,0,2015_1332,2015_1329,Oregon,Oklahoma St,Z08,Z09,8,9,1.0
2015,137,1361,76,1385,64,N,0,2015_1361,2015_1385,San Diego St,St John's,X08,X09,8,9,1.0
2015,137,1438,79,1125,67,N,0,2015_1438,2015_1125,Virginia,Belmont,W02,W15,2,15,1.0
2015,137,1452,68,1138,62,N,0,2015_1452,2015_1138,West Virginia,Buffalo,Y05,Y12,5,12,1.0
2015,137,1455,81,1231,76,N,0,2015_1455,2015_1231,Wichita St,Indiana,Y07,Y10,7,10,1.0
2015,137,1458,86,1157,72,N,0,2015_1458,2015_1157,Wisconsin,Coastal Car,Z01,Z16,1,16,1.0
2015,138,1112,73,1326,58,N,0,2015_1112,2015_1326,Arizona,Ohio St,Z02,Z10,2,10,2.0
2015,138,1246,64,1153,51,N,0,2015_1246,2015_1153,Kentucky,Cincinnati,Y01,Y08,1,8,2.0
2015,138,1301,71,1437,68,N,0,2015_1301,2015_1437,NC State,Villanova,W08,W01,8,1,2.0
2015,138,1314,87,1116,78,N,0,2015_1314,2015_1116,North Carolina,Arkansas,Z04,Z05,4,5,2.0
2015,138,1323,67,1139,64,N,1,2015_1323,2015_1139,Notre Dame,Butler,Y03,Y06,3,6,2.0
2015,138,1417,92,1412,75,N,0,2015_1417,2015_1412,UCLA,UAB,X11,X14,11,14,2.0
2015,138,1428,75,1207,64,N,0,2015_1428,2015_1207,Utah,Georgetown,X05,X04,5,4,2.0
2015,138,1462,75,1209,67,N,0,2015_1462,2015_1209,Xavier,Georgia St,Z06,Z14,6,14,2.0
2015,139,1181,68,1361,49,N,0,2015_1181,2015_1361,Duke,San Diego St,X01,X08,1,8,2.0
2015,139,1211,87,1234,68,N,0,2015_1211,2015_1234,Gonzaga,Iowa,X02,X07,2,7,2.0
2015,139,1257,66,1320,53,N,0,2015_1257,2015_1320,Louisville,Northern Iowa,W04,W05,4,5,2.0
2015,139,1277,60,1438,54,N,0,2015_1277,2015_1438,Michigan St,Virginia,W07,W02,7,2,2.0
2015,139,1328,72,1173,66,N,0,2015_1328,2015_1173,Oklahoma,Dayton,W03,W11b,3,11,2.0
2015,139,1452,69,1268,59,N,0,2015_1452,2015_1268,West Virginia,Maryland,Y05,Y04,5,4,2.0
2015,139,1455,78,1242,65,N,0,2015_1455,2015_1242,Wichita St,Kansas,Y07,Y02,7,2,2.0
2015,139,1458,72,1332,65,N,0,2015_1458,2015_1332,Wisconsin,Oregon,Z01,Z08,1,8,2.0
2015,143,1112,68,1462,60,N,0,2015_1112,2015_1462,Arizona,Xavier,Z02,Z06,2,6,3.0
2015,143,1246,78,1452,39,N,0,2015_1246,2015_1452,Kentucky,West Virginia,Y01,Y05,1,5,3.0
2015,143,1323,81,1455,70,N,0,2015_1323,2015_1455,Notre Dame,Wichita St,Y03,Y07,3,7,3.0
2015,143,1458,79,1314,72,N,0,2015_1458,2015_1314,Wisconsin,North Carolina,Z01,Z04,1,4,3.0
2015,144,1181,63,1428,57,N,0,2015_1181,2015_1428,Duke,Utah,X01,X05,1,5,3.0
2015,144,1211,74,1417,62,N,0,2015_1211,2015_1417,Gonzaga,UCLA,X02,X11,2,11,3.0
2015,144,1257,75,1301,65,N,0,2015_1257,2015_1301,Louisville,NC State,W04,W08,4,8,3.0
2015,144,1277,62,1328,58,N,0,2015_1277,2015_1328,Michigan St,Oklahoma,W07,W03,7,3,3.0
2015,145,1246,68,1323,66,N,0,2015_1246,2015_1323,Kentucky,Notre Dame,Y01,Y03,1,3,4.0
2015,145,1458,85,1112,78,N,0,2015_1458,2015_1112,Wisconsin,Arizona,Z01,Z02,1,2,4.0
2015,146,1181,66,1211,52,N,0,2015_1181,2015_1211,Duke,Gonzaga,X01,X02,1,2,4.0
2015,146,1277,76,1257,70,N,1,2015_1277,2015_1257,Michigan St,Louisville,W07,W04,7,4,4.0
2015,152,1181,81,1277,61,N,0,2015_1181,2015_1277,Duke,Michigan St,X01,W07,1,7,5.0
2015,152,1458,71,1246,64,N,0,2015_1458,2015_1246,Wisconsin,Kentucky,Z01,Y01,1,1,5.0
2015,154,1181,68,1458,63,N,0,2015_1181,2015_1458,Duke,Wisconsin,X01,Z01,1,1,6.0
2016,136,1114,85,1345,83,N,2,2016_1114,2016_1345,Ark Little Rock,Purdue,X12,X05,12,5,1.0
2016,136,1139,71,1403,61,N,0,2016_1139,2016_1403,Butler,Texas Tech,X09,X08,9,8,1.0
2016,136,1163,74,1160,67,N,0,2016_1163,2016_1160,Connecticut,Colorado,Y09,Y08,9,8,1.0
2016,136,1181,93,1423,85,N,0,2016_1181,2016_1423,Duke,UNC Wilmington,Z04,Z13,4,13,1.0
2016,136,1211,68,1371,52,N,0,2016_1211,2016_1371,Gonzaga,Seton Hall,X11,X06,11,6,1.0
2016,136,1231,99,1151,74,N,0,2016_1231,2016_1151,Indiana,Chattanooga,W05,W12,5,12,1.0
2016,136,1235,94,1233,81,N,0,2016_1235,2016_1233,Iowa St,Iona,X04,X13,4,13,1.0
2016,136,1242,105,1122,79,N,0,2016_1242,2016_1122,Kansas,Austin Peay,Y01,Y16,1,16,1.0
2016,136,1246,85,1392,57,N,0,2016_1246,2016_1392,Kentucky,Stony Brook,W04,W13,4,13,1.0
2016,136,1274,79,1138,72,N,0,2016_1274,2016_1138,Miami FL,Buffalo,Y03,Y14,3,14,1.0
2016,136,1314,83,1195,67,N,0,2016_1314,2016_1195,North Carolina,FL Gulf Coast,W01,W16b,1,16,1.0
2016,136,1344,70,1425,69,N,0,2016_1344,2016_1425,Providence,USC,W09,W08,9,8,1.0
2016,136,1428,80,1201,69,N,0,2016_1428,2016_1201,Utah,Fresno St,X03,X14,3,14,1.0
2016,136,1438,81,1214,45,N,0,2016_1438,2016_1214,Virginia,Hampton,X01,X16,1,16,1.0
2016,136,1455,65,1112,55,N,0,2016_1455,2016_1112,Wichita St,Arizona,Y11b,Y06,11,6,1.0
2016,136,1463,79,1124,75,N,0,2016_1463,2016_1124,Yale,Baylor,Z12,Z05,12,5,1.0
2016,137,1218,77,1143,66,N,0,2016_1218,2016_1143,Hawaii,California,Y13,Y04,13,4,1.0
2016,137,1234,72,1396,70,N,1,2016_1234,2016_1396,Iowa,Temple,Y07,Y10,7,10,1.0
2016,137,1268,79,1355,74,N,0,2016_1268,2016_1355,Maryland,S Dakota St,Y05,Y12,5,12,1.0
2016,137,1292,90,1277,81,N,0,2016_1292,2016_1277,MTSU,Michigan St,X15,X02,15,2,1.0
2016,137,1320,75,1400,72,N,0,2016_1320,2016_1400,Northern Iowa,Texas,Z11,Z06,11,6,1.0
2016,137,1323,70,1276,63,N,0,2016_1323,2016_1276,Notre Dame,Michigan,W06,W11a,6,11,1.0
2016,137,1328,82,1167,68,N,0,2016_1328,2016_1167,Oklahoma,CS Bakersfield,Z02,Z15,2,15,1.0
2016,137,1332,91,1221,52,N,0,2016_1332,2016_1221,Oregon,Holy Cross,Z01,Z16a,1,16,1.0
2016,137,1372,70,1452,56,N,0,2016_1372,2016_1452,SF Austin,West Virginia,W14,W03,14,3,1.0
2016,137,1386,78,1153,76,N,0,2016_1386,2016_1153,St Joseph's PA,Cincinnati,Z08,Z09,8,9,1.0
2016,137,1393,70,1173,51,N,0,2016_1393,2016_1173,Syracuse,Dayton,X10,X07,10,7,1.0
2016,137,1401,92,1453,65,N,0,2016_1401,2016_1453,Texas A&M,WI Green Bay,Z03,Z14,3,14,1.0
2016,137,1433,75,1333,67,N,0,2016_1433,2016_1333,VCU,Oregon St,Z10,Z07,10,7,1.0
2016,137,1437,86,1421,56,N,0,2016_1437,2016_1421,Villanova,UNC Asheville,Y02,Y15,2,15,1.0
2016,137,1458,47,1338,43,N,0,2016_1458,2016_1338,Wisconsin,Pittsburgh,W07,W10,7,10,1.0
2016,137,1462,71,1451,53,N,0,2016_1462,2016_1451,Xavier,Weber St,W02,W15,2,15,1.0
2016,138,1181,71,1463,64,N,0,2016_1181,2016_1463,Duke,Yale,Z04,Z12,4,12,2.0
2016,138,1211,82,1428,59,N,0,2016_1211,2016_1428,Gonzaga,Utah,X11,X03,11,3,2.0
2016,138,1231,73,1246,67,N,0,2016_1231,2016_1246,Indiana,Kentucky,W05,W04,5,4,2.0
2016,138,1235,78,1114,61,N,0,2016_1235,2016_1114,Iowa St,Ark Little Rock,X04,X12,4,12,2.0
2016,138,1242,73,1163,61,N,0,2016_1242,2016_1163,Kansas,Connecticut,Y01,Y09,1,9,2.0
2016,138,1274,65,1455,57,N,0,2016_1274,2016_1455,Miami FL,Wichita St,Y03,Y11b,3,11,2.0
2016,138,1314,85,1344,66,N,0,2016_1314,2016_1344,North Carolina,Providence,W01,W09,1,9,2.0
2016,138,1438,77,1139,69,N,0,2016_1438,2016_1139,Virginia,Butler,X01,X09,1,9,2.0
2016,139,1268,73,1218,60,N,0,2016_1268,2016_1218,Maryland,Hawaii,Y05,Y13,5,13,2.0
2016,139,1323,76,1372,75,N,0,2016_1323,2016_1372,Notre Dame,SF Austin,W06,W14,6,14,2.0
2016,139,1328,85,1433,81,N,0,2016_1328,2016_1433,Oklahoma,VCU,Z02,Z10,2,10,2.0
2016,139,1332,69,1386,64,N,0,2016_1332,2016_1386,Oregon,St Joseph's PA,Z01,Z08,1,8,2.0
2016,139,1393,75,1292,50,N,0,2016_1393,2016_1292,Syracuse,MTSU,X10,X15,10,15,2.0
2016,139,1401,92,1320,88,N,2,2016_1401,2016_1320,Texas A&M,Northern Iowa,Z03,Z11,3,11,2.0
2016,139,1437,87,1234,68,N,0,2016_1437,2016_1234,Villanova,Iowa,Y02,Y07,2,7,2.0
